State,AreaID,yearmo,LOB,MEMB_CNT,AVG_AGE,PCT_F,RiskScore,TOTAL_ALLOWED_PMPM,IP_Allowed_PMPM,OP_Allowed_PMPM,PROF_Allowed_PMPM,RX_Allowed_PMPM,Other_Allowed_PMPM,MED_ADMT_CNT,FOP_WO_ED_CNT,ED_ADMT_CNT,UC_ADMT_CNT,PCP_VIST_CNT,SPEC_VIST_CNT,ALG_TST_CNT,ALG_IMT_CNT,E_TOTPOP,AREA_SQMI,E_HU,E_HH,E_UNEMP,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ
CA,CA13,201704,ADV,129,77.07751938,0.410852713,1.12803876,$766.19 ,$0.00 ,$316.20 ,$221.46 ,$228.53 ,$0.00 ,0,0,6,0,26,30,0,1,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201704,ADV,1722,73.0174216,0.551684088,0.99973403,$992.71 ,$243.93 ,$332.10 ,$207.46 ,$209.22 ,$0.00 ,16,2,46,3,340,198,3,5,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201704,ADV,40,77.175,0.55,1.364125,$775.65 ,$0.00 ,$157.85 ,$399.91 ,$217.89 ,$0.00 ,0,0,1,0,13,8,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201704,ADV,955,77.6104712,0.6,1.09515288,"$1,198.86 ",$381.31 ,$227.97 ,$332.85 ,$256.72 ,$0.00 ,11,0,26,7,224,262,0,5,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201704,ADV,342,76.04385965,0.573099415,1.034061404,$931.10 ,$319.95 ,$172.59 ,$261.17 ,$177.40 ,$0.00 ,5,0,7,2,90,80,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201704,ADV,82,76.20731707,0.609756098,1.309414634,"$1,230.03 ",$353.66 ,$276.91 ,$376.95 ,$222.50 ,$0.00 ,0,0,0,1,20,25,0,0,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201704,ADV,333,77.14414414,0.585585586,1.085396396,$757.11 ,$155.78 ,$168.72 ,$280.66 ,$151.96 ,$0.00 ,2,0,17,2,95,70,0,1,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201704,ADV,29,74.06896552,0.379310345,0.771034483,$885.80 ,$140.14 ,$440.49 ,$152.62 ,$152.56 ,$0.00 ,0,0,1,1,5,5,0,0,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201704,ADV,49,74.83673469,0.653061225,1.215020408,$732.85 ,$0.00 ,$326.00 ,$263.06 ,$143.79 ,$0.00 ,0,0,1,1,13,6,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201704,ADV,109,77.64220184,0.550458716,1.123183486,"$1,125.06 ",$283.62 ,$353.80 ,$318.99 ,$168.65 ,$0.00 ,1,0,5,4,25,25,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201704,ADV,15,76,0.6,0.818666667,$490.95 ,$0.00 ,$125.16 ,$290.38 ,$75.41 ,$0.00 ,0,0,0,0,5,2,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201704,ADV,67,74.82089552,0.402985075,1.061656716,"$1,171.97 ",$582.61 ,$309.90 ,$217.61 ,$61.85 ,$0.00 ,2,0,1,1,7,12,0,0,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201704,ADV,223,77.92376682,0.582959641,0.993484305,$711.04 ,$62.40 ,$139.74 ,$289.11 ,$219.79 ,$0.00 ,1,0,14,1,56,52,0,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201704,ADV,100,78.13,0.45,1.01876,$785.60 ,$87.57 ,$317.39 ,$294.61 ,$86.03 ,$0.00 ,1,0,5,0,26,20,0,1,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201704,ADV,7956,76.06096028,0.595274007,0.452102564,$437.94 ,$93.45 ,$61.85 ,$85.57 ,$197.07 ,$0.00 ,31,2,94,24,333,333,4,13,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201704,ADV,8284,74.47501207,0.56361661,0.664403066,$662.95 ,$123.73 ,$76.84 ,$194.46 ,$267.93 ,$0.00 ,34,0,117,34,983,1181,8,20,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201704,ADV,269,75.60594796,0.598513011,1.132490706,"$1,127.85 ",$354.01 ,$104.74 ,$376.04 ,$293.07 ,$0.00 ,4,0,8,3,62,75,1,1,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201704,ADV,92,78.91304348,0.630434783,1.269032609,"$1,514.65 ",$606.30 ,$205.79 ,$421.12 ,$281.44 ,$0.00 ,1,1,7,2,27,28,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201704,ADV,2186,71.90805124,0.552150046,0.259668802,$207.98 ,$5.99 ,$7.86 ,$24.87 ,$169.26 ,$0.00 ,0,0,4,0,15,25,1,1,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201704,ADV,91,77.79120879,0.593406593,0.942461539,$940.78 ,$0.00 ,$505.26 ,$236.96 ,$198.56 ,$0.00 ,0,0,2,2,20,28,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201704,ADV,61,76.27868853,0.606557377,1.001573771,"$1,792.63 ",$923.67 ,$342.02 ,$300.22 ,$226.72 ,$0.00 ,0,0,2,0,17,15,0,0,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201705,ADV,48412,73.57097414,0.573514831,0.559858775,$742.91 ,$227.21 ,$103.39 ,$202.71 ,$209.60 ,$0.00 ,662,22,506,675,9758,3226,27,43,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201705,ADV,60,79.9,0.65,1.101466667,"$1,178.24 ",$81.32 ,$312.48 ,$551.70 ,$232.74 ,$0.00 ,0,0,2,0,16,17,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201705,ADV,13,74.84615385,0.615384615,1.091538462,$307.02 ,$0.00 ,$54.68 ,$166.00 ,$86.34 ,$0.00 ,0,0,0,0,6,2,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201705,ADV,122,77.04098361,0.581967213,1.1815,"$1,216.08 ",$210.59 ,$402.44 ,$316.05 ,$287.00 ,$0.00 ,4,0,0,1,28,35,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201705,ADV,129,77.17829457,0.410852713,1.12803876,$834.32 ,$43.60 ,$347.28 ,$247.79 ,$195.64 ,$0.00 ,1,0,3,0,34,32,0,1,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201705,ADV,1721,73.07611854,0.552004649,1.000125508,"$1,287.38 ",$328.45 ,$509.28 ,$222.82 ,$226.82 ,$0.00 ,15,6,37,5,342,220,2,6,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201705,ADV,40,77.2,0.55,1.364125,"$1,215.27 ",$214.90 ,$169.91 ,$684.79 ,$145.68 ,$0.00 ,1,0,3,1,14,13,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201705,ADV,955,77.64921466,0.6,1.09515288,"$1,159.63 ",$257.57 ,$187.42 ,$414.54 ,$300.10 ,$0.00 ,14,0,35,7,241,295,1,6,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201705,ADV,342,76.11111111,0.573099415,1.034061404,"$1,062.74 ",$330.62 ,$195.57 ,$332.42 ,$204.13 ,$0.00 ,4,0,8,1,99,68,0,1,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201705,ADV,82,76.24390244,0.609756098,1.309414634,"$1,288.26 ",$330.85 ,$338.12 ,$303.18 ,$316.11 ,$0.00 ,1,0,3,0,22,24,0,0,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201705,ADV,333,77.2042042,0.585585586,1.085396396,"$1,006.33 ",$220.84 ,$232.98 ,$321.40 ,$231.10 ,$0.00 ,3,0,9,3,85,87,0,1,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201705,ADV,29,74.06896552,0.379310345,0.771034483,"$1,610.11 ","$1,174.84 ",$65.37 ,$276.59 ,$93.31 ,$0.00 ,1,1,1,1,5,3,0,0,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201705,ADV,49,74.89795918,0.653061225,1.215020408,$745.86 ,$149.90 ,$191.88 ,$180.07 ,$224.01 ,$0.00 ,1,0,0,0,14,8,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201705,ADV,109,77.67889908,0.550458716,1.123183486,"$1,257.50 ",$386.64 ,$184.07 ,$378.89 ,$307.90 ,$0.00 ,0,0,5,2,28,42,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201705,ADV,15,76,0.6,0.818666667,$296.69 ,$0.00 ,$4.59 ,$191.72 ,$100.38 ,$0.00 ,0,0,0,0,5,3,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201705,ADV,68,74.77941177,0.397058824,1.051485294,$630.63 ,$66.18 ,$230.73 ,$304.59 ,$29.12 ,$0.00 ,0,0,2,0,5,11,0,0,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201705,ADV,223,77.94618834,0.582959641,0.993484305,"$1,236.58 ",$363.97 ,$178.98 ,$350.05 ,$343.58 ,$0.00 ,1,0,7,0,57,65,0,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201705,ADV,100,78.19,0.45,1.01876,$837.91 ,$288.32 ,$110.00 ,$242.11 ,$197.48 ,$0.00 ,3,0,4,1,23,22,0,1,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201705,ADV,7956,76.11048266,0.595274007,0.452102564,$463.35 ,$90.92 ,$51.49 ,$99.70 ,$221.24 ,$0.00 ,27,0,112,24,381,363,1,13,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201705,ADV,8284,74.50024143,0.56361661,0.664403066,$717.80 ,$126.23 ,$90.44 ,$215.29 ,$285.84 ,$0.00 ,38,1,102,32,1125,1346,7,18,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201705,ADV,269,75.65055762,0.598513011,1.132490706,"$1,305.24 ",$427.68 ,$97.32 ,$468.73 ,$311.50 ,$0.00 ,3,0,9,3,63,64,0,2,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201705,ADV,92,78.95652174,0.630434783,1.269032609,"$1,386.42 ",$307.49 ,$197.88 ,$444.86 ,$436.19 ,$0.00 ,1,0,2,1,28,36,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201705,ADV,2186,71.94693504,0.552150046,0.259668802,$227.43 ,$17.22 ,$8.41 ,$32.89 ,$168.92 ,$0.00 ,0,0,11,1,24,21,1,1,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201705,ADV,91,77.82417582,0.593406593,0.942461539,$964.63 ,$0.00 ,$495.79 ,$296.79 ,$172.04 ,$0.00 ,0,0,5,1,21,28,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201705,ADV,61,76.27868853,0.606557377,1.001573771,"$1,029.89 ",$0.00 ,$390.72 ,$333.15 ,$306.02 ,$0.00 ,0,0,2,0,14,17,0,0,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201706,ADV,48424,73.63871221,0.573517264,0.55983533,$779.04 ,$246.23 ,$105.60 ,$202.87 ,$224.35 ,$0.00 ,706,31,519,659,9523,3525,21,39,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201706,ADV,60,79.95,0.65,1.101466667,$865.95 ,$97.91 ,$276.16 ,$281.94 ,$209.94 ,$0.00 ,1,0,1,1,23,26,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201706,ADV,13,74.84615385,0.615384615,1.091538462,$401.39 ,$0.00 ,$152.81 ,$162.95 ,$85.63 ,$0.00 ,0,0,1,0,6,4,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201706,ADV,122,77.09836066,0.581967213,1.1815,"$1,175.96 ",$374.29 ,$174.61 ,$318.63 ,$308.43 ,$0.00 ,2,0,0,2,25,29,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201706,ADV,127,77.13385827,0.409448819,1.122094488,$632.55 ,$208.88 ,$126.22 ,$242.61 ,$54.84 ,$0.00 ,3,0,3,2,32,21,0,1,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201706,ADV,1722,73.15853659,0.551684088,0.99973403,"$1,156.53 ",$297.33 ,$375.39 ,$243.08 ,$240.73 ,$0.00 ,13,3,41,8,350,201,3,5,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201706,ADV,40,77.225,0.55,1.364125,"$1,102.19 ",$211.24 ,$291.37 ,$287.00 ,$312.58 ,$0.00 ,1,0,1,0,10,9,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201706,ADV,955,77.68586387,0.6,1.09515288,"$1,041.38 ",$180.39 ,$179.82 ,$366.70 ,$314.46 ,$0.00 ,8,2,27,10,246,300,0,7,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201706,ADV,342,76.14619883,0.573099415,1.034061404,"$1,025.42 ",$384.44 ,$143.50 ,$309.86 ,$187.62 ,$0.00 ,6,0,11,3,99,72,0,1,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201706,ADV,82,76.34146342,0.609756098,1.309414634,"$5,937.57 ","$4,984.05 ",$258.88 ,$410.40 ,$284.25 ,$0.00 ,0,0,6,0,18,23,0,0,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201706,ADV,333,77.24924925,0.585585586,1.085396396,$885.70 ,$240.81 ,$140.54 ,$286.89 ,$217.46 ,$0.00 ,6,1,7,3,76,78,0,1,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201706,ADV,29,74.20689655,0.379310345,0.771034483,$272.84 ,$0.00 ,$72.49 ,$114.25 ,$86.09 ,$0.00 ,0,0,2,0,5,7,0,0,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201706,ADV,49,74.91836735,0.653061225,1.215020408,$830.08 ,$288.37 ,$30.94 ,$356.97 ,$153.80 ,$0.00 ,0,0,1,0,11,6,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201706,ADV,109,77.71559633,0.550458716,1.123183486,"$1,289.28 ",$649.27 ,$84.01 ,$294.08 ,$261.92 ,$0.00 ,3,0,4,2,23,24,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201706,ADV,15,76.06666667,0.6,0.818666667,$297.67 ,$0.00 ,$36.36 ,$175.67 ,$85.64 ,$0.00 ,0,0,0,0,5,5,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201706,ADV,68,74.92647059,0.397058824,1.051485294,$905.81 ,$0.00 ,$606.85 ,$215.78 ,$83.17 ,$0.00 ,0,0,4,0,7,15,0,0,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201706,ADV,223,77.97757848,0.582959641,0.993484305,$688.10 ,$76.48 ,$124.82 ,$269.64 ,$217.17 ,$0.00 ,3,0,7,4,58,44,0,1,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201706,ADV,100,78.25,0.45,1.01876,$692.82 ,$0.00 ,$165.23 ,$288.59 ,$239.00 ,$0.00 ,0,0,4,0,22,19,1,1,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201706,ADV,7956,76.15987934,0.595274007,0.452102564,$497.59 ,$113.34 ,$61.58 ,$101.79 ,$220.88 ,$0.00 ,32,2,98,15,395,376,1,13,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201706,ADV,8284,74.5305408,0.56361661,0.664403066,$695.40 ,$123.76 ,$87.52 ,$203.59 ,$280.53 ,$0.00 ,28,1,84,37,1045,1315,1,22,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201706,ADV,269,75.70260223,0.598513011,1.132490706,"$2,504.46 ","$1,497.39 ",$135.52 ,$602.70 ,$268.86 ,$0.00 ,4,0,8,2,61,74,1,2,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201706,ADV,92,78.97826087,0.630434783,1.269032609,$952.12 ,$0.00 ,$145.77 ,$335.67 ,$470.67 ,$0.00 ,0,0,3,0,28,35,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201706,ADV,2186,71.99085087,0.552150046,0.259668802,$289.80 ,$26.40 ,$2.85 ,$32.85 ,$227.70 ,$0.00 ,2,0,4,0,22,24,0,1,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201706,ADV,91,77.86813187,0.593406593,0.942461539,"$1,278.93 ",$220.22 ,$543.44 ,$330.46 ,$184.81 ,$0.00 ,0,0,1,1,23,30,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201706,ADV,61,76.36065574,0.606557377,1.001573771,"$1,145.90 ",$0.00 ,$724.19 ,$235.78 ,$185.93 ,$0.00 ,0,0,3,0,10,16,0,0,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201707,ADV,48423,73.7670322,0.573529108,0.559842657,$741.30 ,$250.33 ,$86.47 ,$191.52 ,$212.97 ,$0.00 ,681,36,517,685,7209,5779,20,43,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201707,ADV,60,80.45,0.65,1.101466667,"$1,023.15 ",$236.87 ,$111.07 ,$402.52 ,$272.70 ,$0.00 ,1,0,2,0,16,23,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201707,ADV,13,74.84615385,0.615384615,1.091538462,"$4,705.62 ","$4,000.03 ",$32.38 ,$560.17 ,$113.04 ,$0.00 ,1,0,0,0,3,4,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201707,ADV,122,77.3852459,0.581967213,1.1815,"$1,009.12 ",$0.00 ,$120.19 ,$469.33 ,$419.61 ,$0.00 ,0,0,4,1,28,37,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201707,ADV,129,77.36434109,0.410852713,1.12803876,$996.64 ,$595.53 ,$102.97 ,$196.77 ,$101.37 ,$0.00 ,5,0,6,0,24,33,0,1,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201707,ADV,1722,73.25377468,0.551684088,0.99973403,"$1,061.04 ",$310.14 ,$321.29 ,$217.02 ,$212.60 ,$0.00 ,16,4,44,7,315,194,1,6,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201707,ADV,40,77.45,0.55,1.364125,"$1,094.29 ",$419.29 ,$179.30 ,$349.21 ,$146.50 ,$0.00 ,0,0,2,1,11,8,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201707,ADV,955,78.0973822,0.6,1.09515288,"$1,192.49 ",$343.59 ,$161.65 ,$401.67 ,$285.58 ,$0.00 ,10,1,26,7,215,267,2,4,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201707,ADV,342,76.38596491,0.573099415,1.034061404,"$1,120.08 ",$473.22 ,$142.20 ,$309.79 ,$194.87 ,$0.00 ,7,0,10,0,78,74,0,1,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201707,ADV,82,76.64634146,0.609756098,1.309414634,$779.89 ,$0.00 ,$170.52 ,$327.03 ,$282.34 ,$0.00 ,0,0,3,0,24,20,0,0,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201707,ADV,333,77.55555556,0.585585586,1.085396396,$799.49 ,$200.29 ,$146.21 ,$266.40 ,$186.58 ,$0.00 ,4,0,9,3,69,65,0,1,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201707,ADV,29,74.5862069,0.379310345,0.771034483,$897.26 ,$582.65 ,$23.63 ,$168.57 ,$122.40 ,$0.00 ,1,0,1,0,4,8,0,0,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201707,ADV,49,75.2244898,0.653061225,1.215020408,"$4,246.43 ","$3,589.16 ",$76.14 ,$431.67 ,$149.47 ,$0.00 ,3,0,2,0,11,6,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201707,ADV,109,78.13761468,0.550458716,1.123183486,"$1,612.65 ",$792.82 ,$143.32 ,$415.11 ,$261.40 ,$0.00 ,4,0,4,1,29,28,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201707,ADV,15,76.33333333,0.6,0.818666667,$609.72 ,$0.00 ,$140.92 ,$295.20 ,$173.59 ,$0.00 ,0,0,1,0,5,2,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201707,ADV,68,75.02941177,0.397058824,1.051485294,$857.57 ,$433.22 ,$178.52 ,$199.73 ,$46.09 ,$0.00 ,1,0,2,0,4,13,0,0,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201707,ADV,223,78.46188341,0.582959641,0.993484305,$983.14 ,$274.14 ,$69.39 ,$321.00 ,$318.61 ,$0.00 ,3,0,6,3,58,55,0,1,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201707,ADV,100,78.4,0.45,1.01876,$662.85 ,$144.50 ,$104.91 ,$277.58 ,$135.86 ,$0.00 ,2,0,2,0,21,17,0,1,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201707,ADV,7956,76.49899447,0.595274007,0.452102564,$483.08 ,$105.68 ,$70.01 ,$93.61 ,$213.77 ,$0.00 ,31,1,111,16,287,347,2,12,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201707,ADV,8282,75.13475006,0.563631973,0.664496257,$744.35 ,$160.46 ,$88.45 ,$208.41 ,$287.03 ,$0.00 ,34,1,111,30,975,1255,5,21,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201707,ADV,270,76.14444444,0.6,1.129577778,"$1,512.81 ",$615.65 ,$102.34 ,$482.95 ,$311.87 ,$0.00 ,1,0,6,2,53,63,1,2,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201707,ADV,92,79.48913044,0.630434783,1.269032609,"$1,400.19 ",$60.25 ,$124.58 ,$384.85 ,$830.51 ,$0.00 ,1,0,3,3,24,26,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201707,ADV,2186,72.47987191,0.552150046,0.259668802,$208.52 ,$16.67 ,$6.42 ,$39.78 ,$145.66 ,$0.00 ,2,0,5,0,16,22,0,1,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
